Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
63, word useless ,0,0,0,0,0,0,0,1,1,1,-0.75,Negative,01-Oct-18,Monday,Oct-18,,,,,,,,,,,,,,,,,,,
64, o long time now always happy service however recently went new york paid o travel bolt mine partners phones whilst come back £ phone bill extra abroad charges mine £ partners £ queried week ago o tell gone investigations team spoken today said investigation closed feel £ correct asked feel correct £ per day days come £ £ correct stated valid point raised management team need back touch wednesday find outcome absolutely sick o currently given us good deals noticed searching around still left contracts now soon leave ,0,5,1,0,2,2,2,4,2,5,2.45,Positive,01-Oct-18,Monday,Oct-18,,,,,,,,,,,,,,,,,,,
65, awful customer service loyal customer years came upgrade time decided go elsewhere money taken hours passed person person trying pac code constantly cut chat given incorrect information told lies need pay fees end contract early even though contract already ended care getting money fleecing customers ,2,3,1,2,3,1,2,4,2,5,0.15,Positive,30-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
66, o customer years year decided switch providers offers o competitive took calls provide pac code found locked phone permission bought unlocked phone apple three weeks later still unable unlock phone use number new network unbelievable anticompetitive ,0,2,0,0,1,1,0,3,3,4,2.25,Positive,30-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
67, absolutely appalling service sitting mins person unable even account forced used phone store signal almost unusable unable account passwords bill forced store previously tried phone got hung times explain staffs favourite phrase store nothing price match never ever use company highly suggest take big long look customer service shocking really disappointed well known company ,1,2,2,2,0,2,0,3,4,3,-3.25,Negative,29-Sep-18,Saturday,Sep-18,,,,,,,,,,,,,,,,,,,
68, terrible customer servicehorrible call handlingfrustrating ,1,0,1,1,0,1,0,0,1,1,-0.75,Negative,28-Sep-18,Friday,Sep-18,,,,,,,,,,,,,,,,,,,
69, went canterbury store ask problems samsung phone told obsolete need new one asked replacement samsung device clear huawei heavily promoted said want chinese phone told huawei japanese company wanted £ psmart phone carphone warehouse £ unlocked subsequently went carphone warehouse dover phone put right matter minutes trust o tell anything make sale ,0,1,0,0,0,0,0,1,1,1,2.4,Positive,28-Sep-18,Friday,Sep-18,,,,,,,,,,,,,,,,,,,
70, constant price increases hound via text voicemail email payment due now charge late payments call quality degrades randomly call shockingly awful customer service particularly complaints service properly read complaints therefore respond points made stopped responding queries also let leave requested migration code times gone ignoredawful avoid ,1,0,1,2,0,3,3,1,5,2,-3.5,Negative,28-Sep-18,Friday,Sep-18,,,,,,,,,,,,,,,,,,,
71, o since bt cellnet always happy service moving sim though next time go network provider suits requirement right price ,0,3,0,0,1,0,0,1,0,1,1.55,Positive,28-Sep-18,Friday,Sep-18,,,,,,,,,,,,,,,,,,,
72, o since first iphone think offer fantastic servicerecently upgraded iphone xs max due upgrade november o offered cancel remaining £ left current phone contract upgraded earlyphoned customer services check details order lady spoke really helpful also needed new sim card payg number used livechat agent great got sim card really pleasedthanks o ,0,0,0,0,1,1,0,1,2,3,2.95,Positive,28-Sep-18,Friday,Sep-18,,,,,,,,,,,,,,,,,,,
73, last contracts year upgraded iphone s iphone sold gave dad old iphone s locked phoning regular basis unlock tell every time  s backlog email weeks later nothing also told o account credited £ inconvenience got bill days ago  s knocked now  m stuck next year ,0,1,0,0,0,0,0,1,0,1,0.45,Positive,27-Sep-18,Thursday,Sep-18,,,,,,,,,,,,,,,,,,,
74, o terrible network avoid costs cancelled contract takes lot work overcharged £ phone refunded make extremely difficult actual advisor received letters saying owed thrm £ despite owing phone finally sort enormous amount work go ,2,3,3,4,1,2,1,2,3,3,-0.35,Negative,26-Sep-18,Wednesday,Sep-18,,,,,,,,,,,,,,,,,,,
75, little expensive trustworthy signal always best depending o priority good benefit local store helpful ,0,2,0,0,2,0,1,2,0,4,3.85,Positive,25-Sep-18,Tuesday,Sep-18,,,,,,,,,,,,,,,,,,,
76, signed pay go mobile wifi serviceo makes extremely difficult customer service need registered number straightforward find customer service designed actually calling phone number long story short wanted cancel extremely time consuming needed physical device order cancel make easy way speak anyone find phone numbers call managed cancel account turns pay go account contract important go pay go department waste another minutes life made final payment confirmed everything closed months later call collection agency saying owe £ reported credit bureaus summary £ month wifi device payg really payg extremely difficult cancel horrible customer service damage credit incompetence care however phone weeks time still try sell iphone ,2,4,3,2,1,2,0,6,6,7,-0.75,Negative,24-Sep-18,Monday,Sep-18,,,,,,,,,,,,,,,,,,,
77, company imperfectional phone am  m now store  s pm awful service u join aware now telling  t next line ,1,1,1,1,0,1,0,0,1,2,-0.5,Negative,24-Sep-18,Monday,Sep-18,,,,,,,,,,,,,,,,,,,
78, stay away o purchased new phone used o recycle money old phone back £ quoted shipped special delivery rm cost phone delivered week ago o recycle still saying received phone thieves ,1,2,0,0,2,0,1,1,0,4,2.4,Positive,23-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
79, word lies words use never ever go customer service helpful worth bother pompous little shta bullishters arsholes understatedment help  t help got brains help ,1,0,1,0,1,0,0,2,3,5,-0.15,Negative,23-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
80, probably worst customer service  ve ever experienced previous s ee broke used brothers old phone got new one brothers phone iphone o called o said needed phone unlocking told done within three days three days phone still unlocked went o shop said normally takes week unlock week past still unlocked  s almost three weeks phone still hasn t unlocked  ve called numerous times told someone call next day never received call member staff able tell phone unlocked status  s taken long spoke managers still nothing happened worst customer service  ve ever experienced update phone never got unlocked now got new one lol virgin media best deals iphones ,0,1,0,1,0,1,0,2,2,5,1.65,Positive,23-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
81, worst mobile company fall trap inyo anything staff company know rules give wrong information start charging cancelled upgrade within days said going refund waiting money credit rolled old contract recently informed refund money upgrade contact eligible upgrade time mean worng information changed hefty money old contract even contact one bad company cheat loyal customer last years ,3,4,2,2,2,2,2,3,4,7,-0.15,Negative,23-Sep-18,Sunday,Sep-18,,,,,,,,,,,,,,,,,,,
82, worked one branches got sack son ill turned ill indeed now disability life compassion think management compleate holes never step foot one stores staff shirty people arrogant faced behind customers backs ,2,0,2,2,0,2,0,1,3,2,-0.9,Negative,22-Sep-18,Saturday,Sep-18,,,,,,,,,,,,,,,,,,,
83, horrendous experience insurance handling company bightstar bunch incompetent clowns ahead o s customer services put back phone complain ,2,0,0,0,0,2,0,0,2,2,-1.2,Negative,22-Sep-18,Saturday,Sep-18,,,,,,,,,,,,,,,,,,,
84,  ve o now years changing bad experience vodafone  ve renewed o now times well extra contract ipad came end may  still billed contract contract expensive renewal newer tablet decided contact o discuss renewal spoke via live chat took day able something sorted finally deciding suitable contract went ahead pay £ upfront ordered midnight delivered next day ampm expect receiving email say  s  s way delivery date dated next day spending day home waiting said delivery trouble tracking information given ended contacting o yet chatting different advisors aswell contacting courier via facebook page still non wiser parcel arrive speaking somebody complaints department hour later told exactly told first advisor parcel dispatched however advisor time actually state understood frustration expected parcel expectingdue  system error  whether courier o s error still isn t clear parcel actually won t following week  loyal customer  offered credited £ £ upfront cost already taken bank account shock view o haven t fulfilled advertising orders placed getting next day delivery  m disappointed experience feel like o haven t really done attitude getting products customers need either reviewing actually promise fulfil try using different courier service second advisor polite explain things looking however couriers website now order updated now another new date delivery dates actually don t coincide o promised sent confirmation  s never good lie customers  t fulfil promises getting lot loss custom quite complaints ombudsman unhappy customer ,7,9,5,4,6,6,6,14,9,20,5.2,Positive,22-Sep-18,Saturday,Sep-18,,,,,,,,,,,,,,,,,,,
85, o since thankful till last o call every month problem maked another contract charged want close numbers etc last year serious company ,0,0,0,1,1,1,0,0,1,2,0.25,Positive,22-Sep-18,Saturday,Sep-18,,,,,,,,,,,,,,,,,,,
86, o since time good last years receiving calls unless called twice first call always went voicemail decided cancel contract searching website google cancel contract came across page saying write letter month hearing anything attempted cancel via live chat told done times attempted live chat now people looking months contract say o disgusting company £ month go months pay £ line rental alone ,1,6,1,2,3,1,2,3,4,3,-1.1,Negative,20-Sep-18,Thursday,Sep-18,,,,,,,,,,,,,,,,,,,
87, promised next day delivery days later phone still shop one tell add insult injury ask want go pick separate calls customer services still don t know  m getting phone basic stuff incompetent  ll tell anything signing dotted line ,3,2,1,1,0,3,1,2,4,4,-1.4,Negative,20-Sep-18,Thursday,Sep-18,,,,,,,,,,,,,,,,,,,
88, o many years like way things simple start forward renewed last week fault helpful u need things go wrong check fault area ,0,1,0,0,1,1,0,1,2,2,0.85,Positive,19-Sep-18,Wednesday,Sep-18,,,,,,,,,,,,,,,,,,,
89, absolutely horrific endure chose o recycle lied processed departments o recycle customer service saying opposite things money promised hour call back manager never met self set challenge hours phone concept customer service whatsoever send new phone back service bad every interaction truly painful taken ombudsman won ultimately want service end tether ,5,2,3,4,1,3,1,1,5,4,-0.2,Negative,19-Sep-18,Wednesday,Sep-18,,,,,,,,,,,,,,,,,,,
90, useless changed tariff paying almost £ month went holiday find disabled o travel use g spain reason happened still never found took hours work taking advise restart phone often ,1,1,1,1,2,1,0,2,3,4,1.3,Positive,19-Sep-18,Wednesday,Sep-18,,,,,,,,,,,,,,,,,,,
91, ordered smartwatch online paid extra day delivery receive item day due called o said stock got notification contact saying product stock showed stock site ordered disappointed service ordered later week website said free next day delivery asked chat support definitely stock time said yes ordered guess parcel never showed next day call courier said o gave parcel late delivered following day waited got nothing phoned told delivered day definitely late driver picked delivery waited nothing delivered next day whole days later advertised add long wait times incompetent staff make false claimspromises adds shocking service contacted o seem care much told call back discuss compensation got nothing shocked big company terrible service first time used o definitely last advise everyone avoid o ,3,5,2,2,0,4,1,2,6,4,-0.1,Negative,18-Sep-18,Tuesday,Sep-18,,,,,,,,,,,,,,,,,,,
92, service received carmarthen branch today excellent two chaps friendlyknowledgeable polite absolute credit company good people hard come whatever let leave already recommend branch several colleagues many thanksalice ,0,1,0,0,2,1,2,4,1,7,3,Positive,18-Sep-18,Tuesday,Sep-18,,,,,,,,,,,,,,,,,,,
93, set contract last year pad phone know payments coming monthly direct debit went day start contract products pay anything couple months told  ll save deal set day everytime rang make payment never picked received letter lowell debt collectors saying owe £ contacted asked fraud account one knew either lowell thought another acoount set august last year disgusted fact made big mistake saying either send pad back cover payment large amount contacted spoke told getting intouch branch got rotherham got items set contract didn t keep documents months unbelievable contract months asked hold papers set contract longer got store computer file now disgusting  s made mistake thought coming months direct debit account pay items feels like trying take money  ve never experience  ve got good mind anymore big mistake made warn customers happen someone else now  m hoping something gets done big amount money made mistake thanks alison howitt ,3,11,1,2,5,2,4,9,8,9,-1.05,Negative,18-Sep-18,Tuesday,Sep-18,,,,,,,,,,,,,,,,,,,
94, got alert credit score separate bills  ve failed pay jun july august phone  ve called o told worry payments date o reporting  m paying  t anyone help call o nobody tell incorrect information file massive detriment life ,0,3,0,1,2,1,1,2,3,5,-2.05,Negative,18-Sep-18,Tuesday,Sep-18,,,,,,,,,,,,,,,,,,,
95, please please please take money elsewhere use o nightmare ive old phone o need unlocking mums phone broke shes virgin want put sim phone use calling o told take days unlock recieve e mail days later e mail called told wait another day apple busy waited another day still e mail called now told thats aspple unlock phone called apple nope o need unlock network called back actually carphone warehouse need unlock purchased called nope rd party o need unlock gone now days still nearer getting phone unlocked passed pillar post o soon relise admin call buying phone want phone asap called yesterday losing gut usless asked superisor said transfer put back queue mins phone cut ive never ever come across bad company aftercare please go elswehere fine buying something interested money ,3,4,3,3,1,4,1,2,5,3,-0.75,Negative,17-Sep-18,Monday,Sep-18,,,,,,,,,,,,,,,,,,,
