Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
57, awful online chat simply amazing think helps got new contract also wanted keep old number must one common requests hours later explained remarkably simple request four people repeatedly abruptly passed still able clearly hold customers utter contempt ,2,0,2,2,0,1,0,0,2,1,1.35,Positive,24-Oct-18,Wednesday,Oct-18,,,,,0,1.1,0.1,-1.35,-3.25,-1.9,0.9,3.5,-5.25,1.75,1.4,-1.15,0.7,2.3,
58, personally bad experience proper network available area complained many times  s response customer executive  t suggest use  s costly also ,1,1,1,1,0,1,0,1,1,2,-0.7,Negative,24-Oct-18,Wednesday,Oct-18,,,,,0.05,2,0.55,-1.6,-0.5,0.55,-2.4,0.7,1.9,-0.75,-2.65,0.4,-0.85,1.5,
59, give stars absolute disgrace company always adding sneaking little payments contract bill customer service useless takes hours anything done put hold much charged £ bill went little data usage added mbs never got refund ,1,1,1,1,0,1,0,1,3,2,-1.7,Negative,24-Oct-18,Wednesday,Oct-18,,,,,-0.25,0.55,2.8,-0.5,-1.5,1.6,-3.5,-1.05,-2.4,-0.75,-2.75,-0.25,-1.45,-0.65,
60, trust pilot much trust company well taken big knock contract coming end gets phone call trying stay wins goes every detail bill thinkgets email voda   secure net  sneakily added sneakily never ever mentioned also first month free might notice first billpoor show  ll seriously thinking cancelling within days right ,0,1,0,0,0,0,0,3,0,1,2.65,Positive,24-Oct-18,Wednesday,Oct-18,,,,,0.5,1.4,-3.5,4.05,0.75,-0.5,1.5,-3.85,2.85,-7,0.5,1.2,-0.2,-1.25,
61, home broadband joke got line activated days ago everyday maximum got mbps opposed mbps promised signed phoned complained yesterday managed increase mbps peak time drops today received text stating increase speed offer monthly line rental think idiot really regret checking reviews internet beforehand complaints provide service cannnot keepanother excuse read sold home broadbandeveryone stay clear home broadband regret signed search reviews first ,1,1,1,1,0,1,0,1,5,5,-1.45,Negative,24-Oct-18,Wednesday,Oct-18,,,,,-1.75,0.25,-3.65,0,0.55,-2.25,2.2,0,-1,-2.25,-0.05,-0.8,6.9,0.2,
62, past days promised different occasions someone call back regarding issue times waited waited response call back absolutely rubbish ,0,0,1,0,0,0,0,0,1,0,-0.25,Negative,23-Oct-18,Tuesday,Oct-18,,,,,-3.9,3.85,2.4,-1.95,3.9,1.3,1.5,-2.9,3.1,0.6,-0.5,1.45,-2,0,
63, bad network coverage hours customer service calling possiblesome times normal calling also possible ,1,1,1,1,0,1,0,0,1,1,-0.75,Negative,23-Oct-18,Tuesday,Oct-18,,,,,-1.7,-0.4,-1,7.5,-1.5,-2.25,5.55,-0.5,1.7,1.95,2.05,-0.15,3.2,0.5,
64, vodaphone since got first phone back leaving never go near went renew phone given tablet free turned free broke months found keep paying £ per month also recently found paying £ per month agree guy shop slipped onto contract signed without telling found billing add agreed shop call offer randomly take £ bill explain figures add rip start finish ,0,1,0,1,1,1,1,3,1,5,0.95,Positive,23-Oct-18,Tuesday,Oct-18,,,,,0.8,0.55,1.2,-1.15,3.35,0.45,-1.8,1.65,1.5,-3.95,-2.85,-0.5,-1.95,-3.15,
65, awful company left services weeks back  ve dove nothing try con money  ve now sending debt letters woman spoke stated name marked started getting upset couldn t confirm name actually marked wanted pin number reason pretended purse asking paying debts given now provide receipts evidence paying stated company eventually told actually debts right along  ve parents frightened paying nearly £ don t go near company morning also reason believe hacked phone certain accounts apps cancelled deleted stay away  ll telling everyone company con artists ,3,2,1,2,2,3,2,5,6,6,-1.6,Negative,23-Oct-18,Tuesday,Oct-18,,,,,1.11E-16,-1.3,-1.75,0,-2,1.4,-0.2,-0.15,-2.5,-6,0.05,0.75,-2,-1.5,
66, complete clueless morons set wk ago anytime calls unlimited internet phoned find delivered went people said thing didnt idiots cancelled order ,0,1,0,0,0,0,0,1,1,1,-1.8,Negative,22-Oct-18,Monday,Oct-18,,,,,-2.35,-1.55,-1.65,0.9,9.6,-2.45,-0.75,0.5,-2.35,2,-1,0.8,2.05,0.55,
67, passed years recommend enemys vodofone expensive service provide poor never help customer service lied regular bases ,0,0,0,0,0,0,0,2,0,3,0.05,Positive,22-Oct-18,Monday,Oct-18,,,,,-2.65,-0.7,-1.9,-4.05,-1.2,-0.25,-0.9,0.25,1.3,-0.35,-2.2,-0.2,-2.25,4.9,
68, bad want see one video see old time tell age ,1,1,1,1,0,1,0,0,1,0,-0.75,Negative,21-Oct-18,Sunday,Oct-18,,,,,3.05,0.15,-0.9,0.55,-1,0.8,0.25,-0.85,-1.05,1.45,6.05,0.5,0.3,5.85,
69, wish never signed somehow manage increase contract price make difficult understand going give zero stars ,0,0,0,1,0,0,0,1,0,2,1.2,Positive,21-Oct-18,Sunday,Oct-18,,,,,1.55,-2.25,-1.75,1.4,-0.8,-0.2,-1.1,-2,-0.65,0.55,3.55,-0.75,-3.4,1,
70, total scam artists got mobile home phone broadband voda course last years astonished angered mistakes outright scamming company gets away takes much time keep eye things simple like fair billing roaming charges end contract price jumps credit onto account mistakes finally decided enough enough going switch away far busy work home lives also manage service provider seems think sly tactics increasing profit margin customer fair game customer signed cheap deal much rather fairer service provider gives less headache coming person whose good numbers chasing around judging reviews mine make much difference felt obliged warn anybody thinking using vodaabsolutely appalling ,1,7,3,4,3,1,4,8,6,8,-0.3,Negative,21-Oct-18,Sunday,Oct-18,,,,,0.05,1.5,0.3,-0.65,-0.5,0.1,0,-0.7,19.5,-1.15,-1,-2.85,0.85,0.4,
71, ordered s mobilephonesdirectcouk vodaphone sim card weeks agohad wait much longer expected delivery received sim card didnt work mobilephonesdirect told phone vodaphone request another sim card told days witing week havent received anything cant contact mobiledirect emails norreply call horrible voda cant believe true never agin much stress iritation ,1,3,1,1,0,0,0,0,3,3,0.6,Positive,21-Oct-18,Sunday,Oct-18,,,,,0.5,-7,-1.85,0.1,2.95,0.55,-2.35,-2.15,6.1,0.85,-2.45,4.75,-1.5,-1.3,
72, employed sick valid sick note due mental health loss family member take time empathy anyone cared getting back work asap advised doctors sick note doesnt need followed forced phased return work lose job said cant work terminated contract outside probation period well manchester call centre racist way treat ethnicities white british people sick girl team really upset getting remarks black lied job saying customer service started job sales shifts hours day training hardly support arranged support took away last minute customers treated us better people worked internal departments dont take call need transfer egypt office hate everyone always giving wrong advice thier staff absence really high crap place work priced product well provide tip iceberg sham ,6,4,6,7,2,9,2,6,12,7,-3.45,Negative,21-Oct-18,Sunday,Oct-18,,,,,-2.1,-1.1,-1.65,1.7,2.35,1.2,2.3,0.9,1.7,-3.25,0.15,6.4,-7.75,-1.35,
73, couldn t understand customer service broadband slow plus times stops working ,0,0,0,0,0,0,0,0,0,2,-0.4,Negative,21-Oct-18,Sunday,Oct-18,,,,,-6.05,-0.4,-0.8,-1.7,4.55,-0.45,3.35,1.6,-2.65,1.55,-5.35,1.35,-0.25,3.75,
74, worst services never suggest anyone cheater ,0,0,0,0,0,0,0,1,0,0,-1.25,Negative,21-Oct-18,Sunday,Oct-18,,,,,-5,-0.15,-1.5,-3.25,0.3,1.4,0.95,-1.45,0,-0.55,0.9,-0.3,0.15,1.25,
75,  ve plus years confirm  re disgusting company ever give business consistently secretively put handsets new contracts whilst claiming interests go rolling contracts upgrade later  re consistnat liars order back contract please don t use ,1,0,1,1,0,0,0,1,1,1,1.6,Positive,20-Oct-18,Saturday,Oct-18,,,,,1.3,0.4,-0.75,0.9,4.15,-0.75,-2.5,0.6,0.25,-2.7,-2.85,2.45,-0.25,3.4,
76, website utterly rubbish often logged blank screen sometimes message saying sorry something went wrong trying check headset plan upgrade utterly futile exercise never poorer experience website ,0,1,1,0,0,1,0,0,3,0,-3.9,Negative,20-Oct-18,Saturday,Oct-18,,,,,-2.2,-1.9,1.95,2.3,2.7,0.25,-3,-1.35,-0.6,-1.7,1.4,2.05,1.05,1.3,
77,  ve stuck years never change ways department seems contradict trying accomplish staff rude completely unhelpful lack basic human skills ,1,0,0,1,1,0,0,0,2,2,-1.85,Negative,19-Oct-18,Friday,Oct-18,,,,,3.45,2.25,-0.2,-0.75,-0.4,1.25,-1.95,1.3,-1.6,-0.2,5.95,5.85,-5.6,0.7,
78, commited fraud phone taking month contract account without authorization spoke son agreed month contract liked actually year one going pay around £ tablet contract never used taken salesman told us cost us months £ data breach serious case fraud call recorded reason offered half money back good first time life stolen large company made lose faith taking story many media companies receive full months refund written alexs mother ,4,6,1,2,5,3,3,8,7,9,1.55,Positive,19-Oct-18,Friday,Oct-18,,,,,1.2,-0.7,-3,-0.25,2.3,0.75,-0.65,0.75,-0.25,0.15,10.2,4.55,-0.25,-2.8,
79, worst company ever constantly charging spending hours phone still nothing done explaining problem yet still dont understand visited uxbridge store one bloke worst customer service skills going tell customers month change £ transfer data onto new phone bonus disgusting even job beyond yet surprised stay away bad round ,2,2,2,4,1,2,2,1,3,4,-1.7,Negative,19-Oct-18,Friday,Oct-18,,,,,-2.6,1.15,-3.35,3.05,-0.75,-2,0.45,1.4,-2.15,-4.75,0.2,0.85,0.3,-0.25,
80, now know good mobile o dealing con men cowboy thieves systematically charged pounds extra consistently monthly bills discussed collegues capping outside inclusive minutes mobile data still got charged extra following month even though mistake refund never ever use company sure let everyone know even consider customer thieving cowboys fufuaua sure join back either o mobile honest transparent mr wb ,1,2,1,1,2,2,1,2,1,6,2.3,Positive,19-Oct-18,Friday,Oct-18,,,,,-0.5,2.95,-0.25,0.5,1.25,0.15,-1.85,-2.15,2.35,0.5,0.65,-1.8,-0.35,-1.75,
81, renewed contract bright spark put aolcom first name sent delivery new phone details phoned told sorry impossible details said l looking emails guy sent everything address phone numbertracking details phone guy honest changed details phone delivered different address appolagisd gave £ discount billlike makes everything ok different details anyone ever since started using call centres different countries clearly know company gone downhill contracts family now l seriously thinking renewing disappointed alately ,2,1,2,1,1,3,0,1,2,2,1.5,Positive,19-Oct-18,Friday,Oct-18,,,,,0.9,0.5,-1.7,-2.25,-1.1,-3.4,-1.65,0.4,-3.5,0.6,3,-0.55,1.3,1.1,
82, give zero star review worst phone company ever charge phone bills useless ,0,1,0,0,1,0,0,1,1,1,-0.65,Negative,19-Oct-18,Friday,Oct-18,,,,,-0.7,-0.5,-0.6,-0.35,-0.75,1.6,-1.55,-1.85,4.6,-2.1,-2.5,-2.15,1.9,-1.45,
83, absolutely shocking broadband speed diabolical customer care overcharged huge amounts month month stage ringing bank monthly basis claim amounts back advice touch company barge pole horrific ,2,0,2,2,0,1,0,2,2,1,-1.25,Negative,19-Oct-18,Friday,Oct-18,,,,,-0.05,-1.95,1.15,-1.1,-0.2,-0.95,-0.35,0.5,1.2,-0.4,-0.25,2.65,-0.75,1.75,
84, pretty lost ordered sim online offer gb data instead gb received activated sim allowances said got gb called told said check website offer still advised look call back hours later received voicemail work listen times shock sorry purchased gb data sim longer gb offer offer still website even day weeks later cancelled contract allow test network days strings attached well managed test dumb customer advisors abroad speak english understand little think shame still good offer recommend friends dealing customer services calibre proving point arguing even asking look website couk anywhere ,1,3,1,2,2,2,2,4,4,6,0.2,Positive,19-Oct-18,Friday,Oct-18,,,,,0.1,-0.05,-2.5,1.15,-0.85,0.75,-1.25,0.5,-0.75,3.85,0,1.15,-0.05,-0.5,
85, nearly hour phone said sorted nothing done ,0,0,0,0,0,0,0,0,0,0,0,Neutral,19-Oct-18,Friday,Oct-18,,,,,0.3,-2.1,-2.15,-2.25,-0.55,-0.25,-2.4,-1,-2.9,-7.25,-1,0,4.25,-1.35,
86, best customer service ,0,0,0,0,0,0,0,0,0,1,0.5,Positive,19-Oct-18,Friday,Oct-18,,,,,1.2,1.55,-3.1,0.7,-0.5,3.25,-1.35,-2.9,-0.55,0.45,1.4,-1.2,2.75,-1.75,
87, stay away fraudsters horrific nonexisting bad internet connection called cannecelled internet phone year moving abroad wanted try different company country despite recieving cancellation emails internet phone realised without knowing restartet charge phone internet seriously stay away criminals ,2,0,2,2,0,2,0,0,2,1,-3.15,Negative,19-Oct-18,Friday,Oct-18,,,,,1.1,-2.1,-0.35,4.25,-1.25,-0.7,-0.25,2.85,-2.5,1.1,-2.55,-0.6,0,1.6,
88, terrible ring problem nobody wanta help stay away costs broadband ,1,0,1,2,0,2,0,0,2,0,-1.5,Negative,18-Oct-18,Thursday,Oct-18,,,,,-1.05,3.7,-0.75,-3.25,-1.25,3.35,-0.75,-1.5,-1.95,-2.7,-0.75,4.4,7.75,-1.5,
